Date,ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax,soltotal,Site_Id,DHE,MeasStatus,LastUpdate
1997-09-13,0.0,73.1,83.8,94.5,70.0,1.04,32.64,19.03,J17WL,662.21,A,2024-11-19
1997-09-14,0.0,73.1,84.3,95.5,70.3,0.69,35.85,20.21,J17WL,661.9,A,2024-11-19
1997-09-15,0.0,73.4,84.5,95.6,70.7,0.63,35.94,19.48,J17WL,661.06,A,2024-11-19
1997-09-16,0.0,74.8,85.5,96.1,69.1,2.14,37.45,22.62,J17WL,660.48,A,2024-11-19
1997-09-17,0.0,75.8,86.4,97.0,69.4,2.49,38.71,22.03,J17WL,659.95,A,2024-11-19
1997-09-18,0.0,75.8,86.4,97.0,69.2,2.73,39.65,21.7,J17WL,659.39,A,2024-11-19
1997-09-19,0.0,73.9,85.2,96.5,69.3,2.23,37.73,20.87,J17WL,659.38,A,2024-11-19
1997-09-20,0.0,73.2,84.3,95.4,68.7,1.67,37.41,20.03,J17WL,659.61,A,2024-11-19
1997-09-21,0.03,73.5,84.0,94.5,70.5,1.47,33.17,18.0,J17WL,660.27,A,2024-11-19
1997-09-22,0.08,73.7,80.7,87.7,72.4,0.42,19.45,12.04,J17WL,661.37,A,2024-11-19
1997-09-23,0.39,73.8,78.6,83.5,74.1,0.22,12.01,8.23,J17WL,662.12,A,2024-11-19
1997-09-24,0.36,68.5,78.6,88.7,70.7,1.51,18.05,10.09,J17WL,662.65,A,2024-11-19
1997-09-25,0.0,61.9,73.7,85.4,60.1,2.58,24.06,16.11,J17WL,662.87,A,2024-11-21
1997-09-26,0.0,60.4,71.3,82.2,58.1,1.8,20.71,17.73,J17WL,663.0,A,2024-10-14
1997-09-27,0.0,60.2,74.0,87.8,57.8,1.49,30.15,22.34,J17WL,663.0,A,2024-10-14
1997-09-28,0.0,61.8,76.1,90.5,60.7,1.5,31.96,22.43,J17WL,662.9,A,2024-10-14
1997-09-29,0.0,64.2,78.2,92.3,63.4,1.37,34.07,22.45,J17WL,662.8,A,2024-10-14
1997-09-30,0.0,65.6,79.4,93.2,62.5,1.74,36.52,22.08,J17WL,662.08,A,2024-11-19
1997-10-01,0.0,65.6,79.1,92.6,64.3,1.35,35.74,20.31,J17WL,661.63,A,2024-11-19
1997-10-02,0.0,66.0,79.5,93.0,62.8,1.78,35.62,21.89,J17WL,661.33,A,2024-11-19
1997-10-03,0.0,68.1,80.2,92.3,64.8,1.47,33.98,20.52,J17WL,661.03,A,2024-11-19
1997-10-04,0.0,71.7,80.9,90.0,67.3,1.33,28.96,18.36,J17WL,661.18,A,2024-11-19
1997-10-05,0.0,71.2,81.3,91.4,68.8,1.53,28.37,14.58,J17WL,661.3,A,2024-11-19
1997-10-06,0.0,69.4,78.5,87.6,66.7,1.7,22.03,14.24,J17WL,661.68,A,2024-11-19
1997-10-07,0.1,70.2,77.1,84.1,69.1,1.22,16.41,9.96,J17WL,662.45,A,2024-11-19
1997-10-08,0.55,70.9,77.1,83.3,71.6,0.18,13.07,12.21,J17WL,663.24,A,2024-11-21
1997-10-09,0.73,72.7,80.2,87.7,73.9,0.26,17.52,10.48,J17WL,663.98,A,2024-11-21
1997-10-10,0.28,73.2,76.8,80.4,71.9,0.57,8.59,4.93,J17WL,665.08,A,2024-11-19
1997-10-11,1.16,70.1,71.9,73.6,71.2,0.0,2.24,1.56,J17WL,666.4,A,2024-11-19
1997-10-12,0.5,72.4,74.5,76.6,72.7,0.13,3.14,3.4,J17WL,667.31,A,2024-11-19
1997-10-13,1.01,61.0,70.0,78.9,69.5,0.24,7.86,3.89,J17WL,667.91,A,2024-11-19
1997-10-14,0.0,51.8,63.8,75.8,43.7,3.9,22.35,19.95,J17WL,668.09,A,2024-11-21
1997-10-15,0.0,47.0,60.3,73.6,38.8,2.28,22.47,20.23,J17WL,669.2,A,2024-10-11
1997-10-16,0.0,47.7,61.9,76.2,43.5,1.6,22.51,20.15,J17WL,668.6,A,2024-10-11
1997-10-17,0.0,48.4,62.2,75.9,46.6,1.08,20.7,19.8,J17WL,668.4,A,2024-10-11
1997-10-18,0.0,50.0,64.8,79.5,48.9,0.99,23.28,17.96,J17WL,668.4,A,2024-10-11
1997-10-19,0.0,52.8,67.5,82.2,50.3,1.27,26.73,19.66,J17WL,668.3,A,2024-10-11
1997-10-20,0.0,53.3,68.1,83.0,55.6,0.32,25.59,19.52,J17WL,668.3,A,2024-10-11
1997-10-21,0.0,57.5,70.0,82.4,60.7,0.13,20.83,16.74,J17WL,668.0,A,2024-10-11
1997-10-22,0.0,58.1,69.4,80.6,57.8,0.26,19.84,16.18,J17WL,667.8,A,2024-10-11
1997-10-23,0.03,58.5,61.7,65.0,57.5,0.24,5.19,8.98,J17WL,667.8,A,2024-10-11
1997-10-24,0.0,59.3,70.5,81.7,63.7,0.08,16.37,9.69,J17WL,668.0,A,2024-10-11
1997-10-25,0.0,60.4,73.5,86.7,64.3,0.25,28.06,18.28,J17WL,667.9,A,2024-10-11
1997-10-26,0.0,53.6,67.1,80.7,46.8,2.19,23.53,13.63,J17WL,667.8,A,2024-10-11
1997-10-27,0.0,37.3,49.9,62.5,32.2,0.92,13.56,12.77,J17WL,667.8,A,2024-10-11
1997-10-28,0.0,39.8,52.7,65.5,38.4,1.23,14.37,17.69,J17WL,667.5,A,2024-10-11
1997-10-29,0.0,50.4,57.6,64.9,52.4,0.59,7.93,8.27,J17WL,667.4,A,2024-10-11
1997-10-30,0.0,57.3,67.1,76.9,62.4,0.0,13.06,12.8,J17WL,667.4,A,2024-10-11
1997-10-31,0.0,66.1,72.9,79.8,66.9,0.19,12.47,9.35,J17WL,666.5,A,2024-10-11
1997-11-01,0.0,59.0,74.2,89.4,49.9,0.76,38.12,16.6,J17WL,666.2,A,2024-10-11
1997-11-02,0.0,46.3,63.5,80.6,39.4,3.31,27.21,17.7,J17WL,666.7,A,2024-10-11
1997-11-03,0.0,43.1,59.7,76.3,35.1,2.55,24.92,17.53,J17WL,665.99,A,2024-11-19
1997-11-04,0.0,42.8,59.1,75.4,36.8,2.16,23.28,17.21,J17WL,666.63,A,2024-11-19
1997-11-05,0.0,49.6,65.1,80.6,60.4,1.34,17.77,13.69,J17WL,666.41,A,2024-11-19
1997-11-06,0.0,54.2,67.5,80.8,54.8,2.17,17.49,9.63,J17WL,666.25,A,2024-11-19
1997-11-07,0.0,43.3,58.2,73.1,38.3,2.37,19.43,16.89,J17WL,666.12,A,2024-11-19
1997-11-08,0.0,43.7,54.3,65.0,39.0,1.96,12.88,14.5,J17WL,666.43,A,2024-11-19
1997-11-09,0.0,44.5,58.1,71.6,51.1,1.34,15.24,12.04,J17WL,666.62,A,2024-11-19
1997-11-10,0.48,49.9,59.9,69.8,57.9,0.02,5.37,3.01,J17WL,666.86,A,2024-11-19
1997-11-11,0.0,43.9,47.7,51.5,39.5,1.83,4.2,4.27,J17WL,667.38,A,2024-11-19
1997-11-12,0.91,42.9,46.1,49.2,42.9,0.07,3.62,3.35,J17WL,668.07,A,2024-11-19
1997-11-13,0.22,48.0,51.6,55.1,49.2,0.08,3.02,2.58,J17WL,668.85,A,2024-11-19
1997-11-14,0.02,45.8,52.4,59.0,50.5,0.0,3.25,4.51,J17WL,668.97,A,2024-11-19
1997-11-15,0.06,38.3,53.9,69.4,48.3,0.17,12.12,15.53,J17WL,669.41,A,2024-11-19
1997-11-16,0.08,34.0,38.9,43.8,34.1,0.3,2.56,2.89,J17WL,669.38,A,2024-11-19
1997-11-17,0.0,33.9,42.6,51.3,29.6,1.15,7.9,14.34,J17WL,669.29,A,2024-11-19
1997-11-18,0.03,44.0,47.0,50.0,36.0,1.34,5.99,5.16,J17WL,669.25,A,2024-11-19
1997-11-19,0.01,41.1,49.5,58.0,46.4,0.0,3.78,3.89,J17WL,669.37,A,2024-11-19
1997-11-20,0.0,46.3,52.9,59.5,48.8,0.1,4.86,6.62,J17WL,669.54,A,2024-11-19
1997-11-21,0.01,48.9,54.5,60.1,54.0,0.01,2.76,2.69,J17WL,669.76,A,2024-11-19
1997-11-22,0.0,42.9,55.9,69.0,47.2,0.37,12.67,13.79,J17WL,669.77,A,2024-11-19
1997-11-23,0.0,41.7,55.9,70.1,43.0,0.48,16.08,14.44,J17WL,669.68,A,2024-11-19
1997-11-24,0.0,42.8,56.5,70.2,42.7,0.82,16.18,15.0,J17WL,669.42,A,2024-11-19
1997-11-25,0.0,45.5,58.8,72.1,57.1,0.08,10.52,9.73,J17WL,669.13,A,2024-11-19
1997-11-26,0.0,64.1,68.7,73.4,65.7,0.38,5.52,3.16,J17WL,669.24,A,2024-11-19
1997-11-27,0.0,66.7,70.9,75.0,65.6,0.73,7.66,4.87,J17WL,669.43,A,2024-11-19
1997-11-28,0.03,67.6,72.6,77.5,64.2,1.8,12.76,6.93,J17WL,669.82,A,2024-11-19
1997-11-29,0.0,53.9,65.5,77.2,53.7,0.65,20.6,9.11,J17WL,669.84,A,2024-11-19
1997-11-30,0.0,44.4,58.6,72.8,40.4,1.55,19.43,14.4,J17WL,669.85,A,2024-11-19
1997-12-01,0.0,41.6,55.9,70.3,37.8,1.11,18.47,14.51,J17WL,669.59,A,2024-11-19
1997-12-02,0.0,41.9,51.4,60.8,46.3,0.71,7.04,9.37,J17WL,669.32,A,2024-11-19
1997-12-03,0.11,51.8,56.0,60.2,55.0,0.02,2.15,1.89,J17WL,669.45,A,2024-11-19
1997-12-04,0.0,37.9,53.8,69.6,43.5,0.34,15.38,11.52,J17WL,669.42,A,2024-11-21
1997-12-05,0.0,37.6,51.8,66.1,37.2,0.63,13.85,14.28,J17WL,669.08,A,2024-11-19
1997-12-06,0.0,37.7,49.4,61.0,34.2,1.1,10.73,14.47,J17WL,669.27,A,2024-11-19
1997-12-07,0.0,38.5,46.3,54.1,31.0,2.52,8.46,10.21,J17WL,669.53,A,2024-11-19
1997-12-08,0.17,46.2,51.3,56.5,49.2,0.09,3.71,0.73,J17WL,669.67,A,2024-11-19
1997-12-09,0.0,45.4,61.5,77.5,49.9,0.1,20.05,13.69,J17WL,669.54,A,2024-11-19
1997-12-10,0.0,41.2,59.2,77.2,43.0,0.21,22.71,9.84,J17WL,669.51,A,2024-11-19
1997-12-11,0.0,40.0,48.2,56.3,30.1,3.25,9.28,11.03,J17WL,669.25,A,2024-11-19
1997-12-12,0.0,38.9,44.5,50.0,25.8,2.89,7.29,11.35,J17WL,669.1,A,2024-11-19
1997-12-13,0.0,22.9,33.1,43.3,24.4,0.34,4.87,4.99,J17WL,669.61,A,2024-11-19
1997-12-14,0.0,23.4,39.9,56.3,20.4,0.6,12.46,14.01,J17WL,669.63,A,2024-11-19
1997-12-15,0.0,30.6,48.2,65.7,26.8,1.05,17.2,14.13,J17WL,669.49,A,2024-11-19
1997-12-16,0.0,31.5,50.8,70.0,29.1,0.93,19.94,13.98,J17WL,669.43,A,2024-11-21
1997-12-17,0.0,33.5,53.0,72.4,34.5,0.6,20.33,14.05,J17WL,669.31,A,2024-11-19
1997-12-18,0.0,33.2,51.4,69.6,30.5,1.18,19.24,14.07,J17WL,669.22,A,2024-11-19
1997-12-19,0.01,33.5,52.8,72.2,39.8,0.13,18.93,14.0,J17WL,669.1,A,2024-11-19
1997-12-20,0.41,52.8,64.5,76.2,60.2,0.12,13.96,7.18,J17WL,669.81,A,2024-11-19
1997-12-21,1.94,42.3,57.6,72.9,56.5,0.02,5.21,2.53,J17WL,671.09,A,2024-11-21
1997-12-22,0.0,42.1,56.3,70.5,41.8,0.59,17.09,13.95,J17WL,671.6,A,2024-10-11
1997-12-23,0.1,42.6,54.9,67.2,48.7,0.55,10.77,8.24,J17WL,671.7,A,2024-10-11
1997-12-24,0.12,39.2,49.6,59.9,47.1,0.09,4.54,3.52,J17WL,671.9,A,2024-10-11
1997-12-25,0.0,40.5,54.6,68.8,37.6,0.94,17.24,14.12,J17WL,672.0,A,2024-10-11
1997-12-26,0.4,42.1,47.9,53.6,40.7,0.62,5.76,7.1,J17WL,672.2,A,2024-10-11
1997-12-27,0.12,33.0,39.2,45.4,34.2,0.64,2.99,2.82,J17WL,672.3,A,2024-10-11
1997-12-28,0.0,28.4,41.8,55.2,27.2,0.4,10.11,14.08,J17WL,672.4,A,2024-10-11
1997-12-29,0.0,31.4,45.1,58.7,24.1,1.79,12.62,13.96,J17WL,672.4,A,2024-10-11
1997-12-30,0.0,32.3,49.5,66.7,24.6,1.68,18.52,14.17,J17WL,672.0,A,2024-10-11
1997-12-31,0.0,35.5,51.7,68.0,30.9,1.59,17.88,13.06,J17WL,671.46,A,2024-11-19
1998-01-01,0.0,44.7,53.0,61.3,29.9,3.97,13.6,12.97,J17WL,671.85,A,2024-11-19
1998-01-02,0.03,47.8,58.1,68.3,53.3,1.06,11.09,4.64,J17WL,672.0,A,2024-11-21
1998-01-03,0.04,61.9,67.1,72.2,60.5,0.61,11.56,3.76,J17WL,672.18,A,2024-10-11
1998-01-04,0.0,63.0,68.1,73.2,62.3,0.59,10.11,6.45,J17WL,672.17,A,2024-10-11
1998-01-05,0.17,64.3,68.0,71.6,64.9,0.09,4.73,2.99,J17WL,672.23,A,2024-10-11
1998-01-06,0.04,65.4,68.4,71.4,65.6,0.18,3.86,2.73,J17WL,672.36,A,2024-10-11
1998-01-07,0.6,45.8,57.4,69.0,54.8,0.15,3.9,2.11,J17WL,673.44,A,2024-11-19
1998-01-08,0.0,38.7,46.7,54.8,34.1,1.42,7.94,8.31,J17WL,673.95,A,2024-11-19
1998-01-09,0.0,36.4,51.4,66.3,31.5,1.14,16.68,14.7,J17WL,674.1,A,2024-11-19
1998-01-10,0.0,36.4,54.8,73.1,40.9,0.23,20.37,14.49,J17WL,674.21,A,2024-11-19
1998-01-11,0.01,49.9,56.8,63.7,51.4,0.01,5.73,7.27,J17WL,674.37,A,2024-11-19
1998-01-12,0.02,54.6,63.4,72.2,59.7,0.1,8.09,7.08,J17WL,674.1,A,2024-11-19
1998-01-13,0.0,56.8,65.5,74.1,59.2,0.14,11.56,10.84,J17WL,673.84,A,2024-11-19
1998-01-14,0.0,47.5,52.1,56.7,46.6,0.16,3.85,2.91,J17WL,673.85,A,2024-11-19
1998-01-15,0.0,43.2,54.5,65.7,47.7,0.06,6.72,5.23,J17WL,673.72,A,2024-11-19
1998-01-16,0.0,35.8,50.6,65.3,31.0,1.16,16.3,15.16,J17WL,673.55,A,2024-11-19
1998-01-17,0.0,38.3,55.2,72.2,37.8,1.88,18.06,15.39,J17WL,673.4,A,2024-11-19
1998-01-18,0.0,42.3,54.7,67.2,43.3,0.31,14.29,14.93,J17WL,673.48,A,2024-11-19
1998-01-19,0.0,44.0,60.2,76.4,38.7,0.59,22.86,15.14,J17WL,673.21,A,2024-11-19
1998-01-20,0.0,43.3,53.4,63.5,38.7,0.42,12.44,15.77,J17WL,673.0,A,2024-11-19
1998-01-21,0.02,50.8,58.5,66.2,56.9,0.1,5.31,5.03,J17WL,672.95,A,2024-11-19
1998-01-22,0.0,47.4,61.7,76.0,57.1,0.04,10.76,8.27,J17WL,672.73,A,2024-11-19
1998-01-23,0.0,34.5,43.0,51.5,39.3,0.24,3.72,6.59,J17WL,672.53,A,2024-11-19
1998-01-24,0.0,34.5,48.5,62.6,38.0,0.48,10.4,16.02,J17WL,672.44,A,2024-11-19
1998-01-25,0.0,36.9,49.3,61.6,36.5,0.87,11.05,15.75,J17WL,672.47,A,2024-11-19
1998-01-26,0.0,46.4,54.7,63.0,50.3,0.3,5.64,3.97,J17WL,672.43,A,2024-11-19
1998-01-27,0.0,36.8,53.7,70.6,33.7,1.47,20.07,16.37,J17WL,672.09,A,2024-11-19
1998-01-28,0.0,36.0,52.4,68.7,34.0,1.17,17.1,16.61,J17WL,671.75,A,2024-11-19
1998-01-29,0.0,38.2,55.3,72.4,45.9,0.39,15.65,15.91,J17WL,671.47,A,2024-11-19
1998-01-30,0.0,47.1,58.8,70.4,52.8,0.26,9.0,7.72,J17WL,671.47,A,2024-11-19
1998-01-31,0.73,56.0,64.8,73.7,55.8,0.25,13.32,9.87,J17WL,672.61,A,2024-11-19
1998-02-01,1.56,55.3,58.9,62.4,57.1,0.07,2.6,2.71,J17WL,673.44,A,2024-11-19
1998-02-02,0.0,51.8,58.2,64.4,51.6,0.37,6.9,9.82,J17WL,673.9,A,2024-11-19
1998-02-03,0.0,39.1,52.6,66.0,43.2,0.71,12.05,15.61,J17WL,674.07,A,2024-11-19
1998-02-04,0.0,39.8,54.7,69.5,40.9,0.76,16.23,17.51,J17WL,674.21,A,2024-11-19
1998-02-05,0.11,42.6,53.2,63.8,42.1,0.63,11.12,17.1,J17WL,674.46,A,2024-11-19
1998-02-06,0.19,43.6,53.8,64.1,45.0,0.69,8.72,11.43,J17WL,674.53,A,2024-11-21
1998-02-07,0.0,34.5,44.8,55.0,36.5,0.59,6.84,11.64,J17WL,674.5,A,2024-10-11
1998-02-08,0.0,35.2,48.1,61.0,40.2,0.32,8.85,17.98,J17WL,674.5,A,2024-10-11
1998-02-09,0.0,41.9,58.2,74.4,45.2,0.18,18.64,15.89,J17WL,674.5,A,2024-10-11
1998-02-10,0.03,43.6,58.9,74.2,57.2,0.05,12.34,9.73,J17WL,674.8,A,2024-10-11
1998-02-11,0.1,39.2,55.1,71.1,43.4,0.54,17.31,10.83,J17WL,674.6,A,2024-10-11
1998-02-12,0.0,40.1,54.6,69.2,40.6,0.79,15.8,17.6,J17WL,674.1,A,2024-10-11
1998-02-13,0.02,43.3,54.7,66.1,46.5,0.27,11.56,10.17,J17WL,674.4,A,2024-10-11
1998-02-14,0.07,46.2,54.3,62.4,46.8,0.6,8.03,12.82,J17WL,674.5,A,2024-10-11
1998-02-15,0.6,47.9,51.4,54.8,49.0,0.2,2.12,2.06,J17WL,675.1,A,2024-10-11
1998-02-16,0.42,48.9,56.1,63.2,49.2,0.08,7.34,9.3,J17WL,675.3,A,2024-10-11
1998-02-17,0.0,46.3,56.8,67.3,38.4,0.33,16.06,17.26,J17WL,675.26,A,2024-11-21
1998-02-18,0.0,40.2,53.6,66.9,38.6,0.66,14.31,18.36,J17WL,675.58,A,2024-11-19
1998-02-19,0.04,40.9,54.5,68.1,50.0,0.05,8.74,10.34,J17WL,675.59,A,2024-11-19
1998-02-20,0.0,40.5,55.5,70.5,40.8,0.59,17.67,18.65,J17WL,675.52,A,2024-11-19
1998-02-21,0.0,40.7,53.8,66.9,44.6,0.31,12.79,20.01,J17WL,675.86,A,2024-11-19
1998-02-22,0.91,44.1,53.1,62.0,50.8,0.15,3.2,1.98,J17WL,676.57,A,2024-11-19
1998-02-23,0.0,43.8,57.5,71.2,46.2,0.16,14.79,16.68,J17WL,676.62,A,2024-11-19
1998-02-24,0.0,44.0,62.6,81.2,46.6,0.41,26.31,20.52,J17WL,676.58,A,2024-11-19
1998-02-25,0.0,48.2,63.3,78.4,56.9,0.75,17.67,19.51,J17WL,676.85,A,2024-11-19
1998-02-26,0.63,55.8,66.9,78.0,58.7,0.97,14.49,13.51,J17WL,677.09,A,2024-11-21
1998-02-27,0.0,39.8,55.2,70.6,33.8,1.87,20.08,20.5,J17WL,677.4,A,2024-10-11
1998-02-28,0.0,40.5,56.3,72.0,33.7,1.88,21.0,16.09,J17WL,677.5,A,2024-10-11
1998-03-01,0.0,35.1,50.3,65.4,30.7,1.66,15.45,15.75,J17WL,677.5,A,2024-10-11
1998-03-02,0.0,34.8,49.7,64.7,27.7,1.33,16.14,21.46,J17WL,677.6,A,2024-10-11
1998-03-03,0.0,35.9,52.2,68.5,35.1,1.11,15.6,19.22,J17WL,677.9,A,2024-10-11
1998-03-04,0.0,49.2,56.7,64.2,42.2,1.94,11.82,10.82,J17WL,677.9,A,2024-10-11
1998-03-05,0.0,58.3,67.0,75.6,61.5,0.79,11.34,7.62,J17WL,677.9,A,2024-10-11
1998-03-06,0.0,54.8,66.7,78.6,59.3,0.47,12.39,9.96,J17WL,677.8,A,2024-10-11
1998-03-07,0.02,52.4,58.0,63.6,50.4,0.21,6.37,4.99,J17WL,677.6,A,2024-10-11
1998-03-08,0.06,47.4,59.9,72.4,50.5,0.1,10.13,11.11,J17WL,677.4,A,2024-10-11
1998-03-09,0.0,35.6,46.3,56.9,28.7,2.16,10.43,21.55,J17WL,677.22,A,2024-11-19
1998-03-10,0.0,34.5,47.1,59.6,22.6,2.59,13.58,22.78,J17WL,677.34,A,2024-11-19
1998-03-11,0.0,34.1,45.4,56.8,21.3,2.61,11.76,22.88,J17WL,677.18,A,2024-11-19
1998-03-12,0.0,37.3,48.0,58.6,27.1,3.48,11.64,13.77,J17WL,677.01,A,2024-11-19
1998-03-13,0.09,41.0,43.3,45.6,36.1,0.59,4.48,5.88,J17WL,677.14,A,2024-11-19
1998-03-14,0.58,43.2,51.1,59.0,51.1,0.0,2.61,2.71,J17WL,677.52,A,2024-11-19
1998-03-15,0.38,58.5,61.2,63.8,60.2,0.19,1.88,0.96,J17WL,677.94,A,2024-11-19
1998-03-16,1.3,55.1,61.2,67.3,60.5,0.31,4.18,3.52,J17WL,679.26,A,2024-11-19
1998-03-17,0.0,47.4,60.2,73.0,48.2,0.89,17.62,17.34,J17WL,680.02,A,2024-11-19
1998-03-18,0.0,49.1,63.2,77.2,48.2,1.23,19.75,23.42,J17WL,680.61,A,2024-11-19
1998-03-19,0.07,52.1,65.5,79.0,57.8,0.13,16.09,24.02,J17WL,681.01,A,2024-11-21
1998-03-20,0.01,40.0,56.2,72.4,35.9,2.4,20.44,20.63,J17WL,681.3,A,
1998-03-21,0.0,39.1,53.5,67.9,35.4,1.72,15.98,24.03,J17WL,681.3,A,
1998-03-22,0.0,39.4,53.9,68.3,35.1,1.42,16.52,24.17,J17WL,681.3,A,
1998-03-23,0.0,41.1,57.3,73.5,41.2,1.42,18.58,24.46,J17WL,681.3,A,
1998-03-24,0.0,47.8,64.1,80.4,50.0,0.93,23.03,24.44,J17WL,681.5,A,
1998-03-25,0.0,60.6,71.4,82.3,59.5,1.73,19.74,22.22,J17WL,680.85,A,2024-11-19
1998-03-26,0.0,62.6,70.8,78.9,60.0,2.29,15.72,20.02,J17WL,680.93,A,2024-11-19
1998-03-27,0.0,65.6,71.8,78.0,61.1,3.06,14.34,14.77,J17WL,681.16,A,2024-11-19
1998-03-28,0.04,62.4,72.4,82.5,53.6,0.82,28.77,19.95,J17WL,680.86,A,2024-11-19
1998-03-29,0.0,66.5,74.6,82.7,63.7,1.43,17.5,19.33,J17WL,680.84,A,2024-11-19
1998-03-30,0.0,68.2,76.0,83.8,65.0,1.96,18.54,15.13,J17WL,680.49,A,2024-11-19
1998-03-31,0.04,52.1,69.6,87.0,58.1,3.02,21.32,16.93,J17WL,680.17,A,2024-11-19
1998-04-01,0.0,40.9,58.1,75.3,34.1,1.51,24.36,25.53,J17WL,680.0,A,2024-11-19
1998-04-02,0.0,43.1,61.3,79.5,39.4,1.28,26.66,25.72,J17WL,679.8,A,2024-11-19
1998-04-03,0.0,50.0,65.5,81.0,57.1,0.88,17.67,21.21,J17WL,679.47,A,2024-11-19
1998-04-04,0.0,47.2,65.1,83.0,39.2,2.25,31.22,25.98,J17WL,679.29,A,2024-11-21
1998-04-05,0.0,47.4,61.5,75.5,44.8,1.69,19.27,26.2,J17WL,678.96,Q,2024-11-19
1998-04-06,0.0,49.6,63.6,77.7,53.9,1.19,18.43,25.86,J17WL,678.44,A,2024-11-19
1998-04-07,0.0,61.4,67.8,74.3,63.6,0.17,8.96,10.52,J17WL,678.41,A,2024-11-19
1998-04-08,0.01,62.5,73.4,84.3,61.9,0.49,22.31,23.58,J17WL,677.94,A,2024-11-19
1998-04-09,0.0,48.9,66.4,83.9,39.3,2.87,33.46,23.66,J17WL,677.59,A,2024-11-19
1998-04-10,0.0,46.9,62.7,78.5,43.0,1.66,23.52,26.61,J17WL,677.19,A,2024-11-19
1998-04-11,0.0,48.0,64.0,79.9,45.5,1.49,24.37,26.89,J17WL,676.98,A,2024-11-19
1998-04-12,0.0,50.0,65.3,80.6,53.6,0.96,22.38,26.68,J17WL,676.84,A,2024-11-19
1998-04-13,0.0,61.6,71.7,81.9,60.8,1.36,19.65,17.28,J17WL,676.96,A,2024-11-19
1998-04-14,0.02,66.4,75.8,85.3,64.2,0.72,22.32,19.34,J17WL,676.54,A,2024-11-19
1998-04-15,0.0,66.1,75.3,84.5,65.3,0.71,19.45,22.28,J17WL,676.03,A,2024-11-19
1998-04-16,0.0,67.5,75.5,83.6,66.2,1.58,16.23,13.78,J17WL,675.68,A,2024-11-19
1998-04-17,0.0,58.5,70.8,83.0,44.1,6.2,29.51,26.23,J17WL,675.14,A,2024-11-19
1998-04-18,0.05,54.4,63.7,72.9,43.4,3.08,18.02,19.15,J17WL,675.54,A,2024-11-19
1998-04-19,0.0,48.0,61.3,74.6,48.1,0.69,18.51,19.68,J17WL,675.63,A,2024-11-19
1998-04-20,0.0,49.5,63.8,78.1,49.9,0.74,20.94,26.48,J17WL,674.87,A,2024-11-19
1998-04-21,0.0,54.3,66.4,78.6,53.1,1.6,19.19,26.66,J17WL,674.23,A,2024-11-19
1998-04-22,0.0,45.1,60.3,75.4,43.4,1.69,21.69,23.43,J17WL,673.56,A,2024-11-19
1998-04-23,0.0,46.6,63.3,80.1,42.2,1.71,26.02,26.99,J17WL,672.17,A,2024-11-19
1998-04-24,0.0,51.1,67.7,84.3,48.7,0.96,30.16,27.46,J17WL,671.61,A,2024-11-19
1998-04-25,0.0,55.3,71.9,88.6,52.8,1.12,34.87,27.38,J17WL,670.89,A,2024-11-19
1998-04-26,0.0,64.7,72.2,79.7,62.1,2.47,15.68,17.69,J17WL,670.49,A,2024-11-19
1998-04-27,0.02,68.4,75.4,82.3,66.6,0.48,15.74,11.0,J17WL,669.88,A,2024-11-19
1998-04-28,0.0,51.9,63.3,74.8,54.3,0.91,15.09,15.7,J17WL,669.24,A,2024-11-19
1998-04-29,0.01,53.2,64.7,76.2,48.9,2.65,19.32,24.95,J17WL,668.0,A,2024-11-19
1998-04-30,0.0,52.0,65.8,79.7,46.0,2.56,24.68,27.88,J17WL,667.08,A,2024-11-19
1998-05-01,0.0,60.8,73.8,86.8,47.4,6.18,32.92,27.56,J17WL,665.94,A,2024-11-19
1998-05-02,0.0,63.5,79.0,94.4,54.4,1.27,44.97,27.59,J17WL,665.19,A,2024-11-19
1998-05-03,0.0,66.6,80.6,94.5,64.1,1.14,36.3,25.55,J17WL,663.77,A,2024-11-19
1998-05-04,0.0,67.9,77.3,86.7,65.1,2.11,21.96,25.08,J17WL,662.57,A,2024-11-19
1998-05-05,0.0,65.8,75.7,85.6,65.9,0.69,19.43,21.64,J17WL,662.33,A,2024-11-19
1998-05-06,0.0,69.1,78.1,87.2,68.9,1.12,18.69,18.26,J17WL,661.83,A,2024-11-19
1998-05-07,0.0,66.2,79.3,92.5,68.9,0.86,27.12,19.62,J17WL,661.15,A,2024-11-19
1998-05-08,0.0,68.1,83.9,99.6,66.7,0.15,46.62,25.31,J17WL,659.96,A,2024-11-19
1998-05-09,0.0,71.2,79.7,88.3,69.6,0.81,20.11,19.86,J17WL,660.13,A,2024-11-19
1998-05-10,0.0,63.9,80.5,97.1,42.0,7.16,53.56,28.1,J17WL,659.1,A,2024-11-19
1998-05-11,0.0,59.5,76.0,92.6,54.0,2.96,39.46,28.41,J17WL,658.48,A,2024-11-19
1998-05-12,0.0,64.6,77.0,89.3,60.9,1.39,30.66,26.46,J17WL,657.83,A,2024-11-19
1998-05-13,0.0,67.9,76.8,85.7,66.6,1.37,19.89,22.4,J17WL,657.14,A,2024-11-19
1998-05-14,0.0,72.9,80.7,88.5,69.6,2.07,23.18,19.46,J17WL,656.68,A,2024-11-19
